numResources;dbMaxX;dbMaxY;iNumThreads;numTasks_UP;dbTasksDensity_UP;numSolutionsFound_UP;dblExecutionTime_UP;iTotServiced_UP;dbTraveledDistance_UP;dbCompletionTime_UP;dbWaitingTime_UP;dbTotalCosts_UP;numTasks_P;dbTasksDensity_P;numSolutionsFound_P;dblExecutionTime_P;iTotServiced_P;dbTraveledDistance_P;dbCompletionTime_P;dbWaitingTime_P;dbTotalCosts_P;dbAbsExecTimeDiff;dbPerExecTimeDiff;dbAbsSrvcdTasksDiff;dbPerSrvcdTasksDiff;dbPrecision;dbRecall;dbAbsCorrectlyClassified;dbPerCorrectlyClassified;dbAbsUncorrectlyClassified;dbPerUncorrectlyClassified
20;142,0;142,0;7;200;0,00991866693116445;2;29,048;133;2642,16356802363;10210,126775142606;37,96320711897636;20344,65947378195;155;0,00768696687165245;2;20,48;131;2667,212180578068;10132,941300675287;28,729120097219948;9068,52141396543;-8,567999999999998;-0,29496006609749376;-2,0;-0,015037593984962405;0,7971326164874551;0,8;160,0;80,0;40,0;20,0
20;64,0;64,0;7;200;0,048828125;2;32,324;140;2214,2991181904276;10429,990721270347;27,691603079919616;15500,093827332994;161;0,039306640625;2;23,339;140;2155,479904418403;10397,983586463308;7,50368204490394;6681,987703697048;-8,985;-0,27796683578765;0,0;0,0;0,7957955088389871;0,8;160,0;80,0;40,0;20,0
20;64,0;64,0;7;200;0,048828125;2;31,634;148;2161,601730875638;10421,863525926186;34,2617950505487;13401,930731428958;167;0,040771484375;2;25,043;146;2093,4246697436133;10452,532234661196;28,107564917580987;6489,616476205201;-6,591000000000001;-0,20835177340835812;-2,0;-0,013513513513513514;0,7185175104336782;0,745;149,0;74,5;51,0;25,5
20;64,0;64,0;7;200;0,048828125;2;31,536;147;2086,2704200198787;10615,59639529609;59,32597527621374;13143,503646125237;150;0,03662109375;2;19,885;145;2282,9378857872166;10636,827422825558;54,889537038339654;3424,406828680825;-11,651;-0,3694507864028412;-2,0;-0,013605442176870748;0,6828;0,69;138,0;69,0;62,0;31,0
20;64,0;64,0;7;200;0,048828125;2;31,315;146;2184,200442433022;10338,200442433023;0,0;13978,882831571342;149;0,036376953125;2;19,518;142;2379,3407034597813;10309,340703459784;0,0;4044,879195881628;-11,797;-0,3767204215232317;-4,0;-0,0273972602739726;0,7508527437820766;0,755;151,0;75,5;49,0;24,5
20;64,0;64,0;7;200;0,048828125;2;31,264;149;2194,341521712604;10905,051606683024;88,7100849704201;13385,483282446885;152;0,037109375;2;19,753;146;2281,076385750142;10776,738543551957;28,66215780181392;3649,722217200227;-11,511;-0,3681870522006141;-3,0;-0,020134228187919462;0,7542543859649123;0,76;152,0;76,0;48,0;24,0
20;50,0;50,0;7;200;0,08;2;34,665;136;2389,1620732770652;10391,600486951324;96,43841367425784;17679,799342250284;120;0,048;2;19,02;120;2035,5441877098476;9155,858566518482;130,31437880863518;2035,5441877098476;-15,645;-0,4513197749891822;-16,0;-0,11764705882352941;0,7497916666666667;0,725;145,0;72,5;55,0;27,5
20;50,0;50,0;7;200;0,08;2;32,153;143;2410,9289043582385;10345,978156650835;36,04925229259777;16153,223659200197;186;0,0744;2;29,443;142;2262,7761255396513;10257,953763666936;13,17763812728407;12218,991077914117;-2,7099999999999973;-0,08428451466426141;-1,0;-0,006993006993006993;0,7339170506912442;0,74;148,0;74,0;52,0;26,0
20;50,0;50,0;7;200;0,08;2;32,003;137;2206,9790552666027;10252,28279987391;6,303744607307408;16110,9471034462;142;0,0568;2;17,149;131;2644,9614823386896;10369,413040119729;6,451557781043789;5554,419112911248;-14,854;-0,4641439865012655;-6,0;-0,043795620437956206;0,6887408936376882;0,695;139,0;69,5;61,0;30,5
20;50,0;50,0;7;200;0,08;2;32,22;136;2412,147011054922;10254,593953277305;43,4469422223807;17849,887881806426;142;0,0568;2;18,616;136;2401,465201798834;10393,178447388984;65,71324559015068;3842,344322878135;-13,604;-0,4222222222222222;0,0;0,0;0,6560162700339971;0,665;133,0;66,5;67,0;33,5
20;50,0;50,0;7;200;0,08;2;32,988;140;2273,1484301895134;10583,529226239163;16,38079604964878;15912,039011326597;158;0,0632;2;23,495;134;2503,6569243229137;10536,947933177385;67,29100885447116;8512,433542697907;-9,492999999999999;-0,28777131077967744;-6,0;-0,04285714285714286;0,6077757685352623;0,64;128,0;64,0;72,0;36,0
